"","accession_all","Freq"
"19954","NR_026221.1",0
"19955","NR_114237.1",0
"19956","NR_025009.1",0
"19957","NR_025126.1",0
"19958","NR_042981.1",0
"19959","NR_028992.1",0
"19960","NR_151996.1",0
"19961","NR_026222.1",0
"19962","NR_114188.1",0
"19963","NR_199510.1",0
"19964","NR_181141.1",0
"19965","NR_028676.1",0
"19966","NR_113971.1",0
"19967","NR_201851.1",0
"19968","NR_028809.1",0
"19969","NR_113299.1",0
"19970","NR_157758.1",0
"19971","NR_040946.1",0
"19972","NR_114190.1",0
"19973","NR_114583.1",0
"19974","NR_119147.1",0
"19975","NR_044803.1",0
"19976","NR_026223.1",0
"19977","NR_025140.1",0
"19978","NR_125458.1",0
"19979","NR_043172.1",0
"19980","NR_114801.1",0
"19981","NR_041787.1",0
"19982","NR_114187.1",0
"19983","NR_114547.1",0
"19984","NR_119142.1",0
"19985","NR_025655.1",0
"19986","NR_029365.1",0
"19987","NR_025032.1",0
"19988","NR_199511.1",0
"19989","NR_044867.1",0
"19990","NR_114191.1",0
"19991","NR_133827.1",0
"19992","NR_178509.1",0
"19993","NR_036893.1",0
"19994","NR_112633.1",0
"19995","NR_115577.1",0
"19996","NR_157742.1",0
"19997","NR_108590.1",0
"19998","NR_178695.1",0
"19999","NR_025918.1",0
"20000","NR_102876.1",0
"20001","NR_116108.1",0
"20002","NR_201852.1",0
"20003","NR_157782.1",0
"20004","NR_157764.1",0
"20005","NR_148298.1",0
"20006","NR_026315.1",0
"20007","NR_025524.1",0
"20008","NR_173580.1",0
"20009","NR_191018.1",0
"20010","NR_178715.1",0
"20011","NR_181280.1",0
"20012","NR_145885.1",0
"20013","NR_181748.1",0
"20014","NR_042474.1",0
"20015","NR_042519.1",0
"20016","NR_104538.1",0
"20017","NR_042473.1",0
"20018","NR_172711.2",0
"20019","NR_179886.1",0
"20020","NR_125690.1",0
"20021","NR_125691.1",0
"20022","NR_180316.1",0
"20023","NR_024673.1",0
"20024","NR_109073.1",0
"20025","NR_116710.1",0
"20026","NR_148777.1",0
"20027","NR_029264.1",0
"20028","NR_041614.1",0
"20029","NR_145621.1",0
"20030","NR_180249.1",0
"20031","NR_157014.1",0
"20032","NR_024750.1",0
"20033","NR_176585.1",0
"20034","NR_029307.1",0
"20035","NR_074871.1",0
"20036","NR_173491.1",0
"20037","NR_181143.1",0
"20038","NR_044783.1",0
"20039","NR_119232.1",0
"20040","NR_178330.1",0
"20041","NR_152070.1",0
"20042","NR_178478.1",0
"20043","NR_117904.1",0
"20044","NR_112208.1",0
"20045","NR_114641.1",0
"20046","NR_117115.1",0
"20047","NR_118865.1",0
"20048","NR_157983.1",0
"20049","NR_044295.1",0
"20050","NR_043565.1",0
"20051","NR_043308.1",0
"20052","NR_170542.1",0
"20053","NR_179101.1",0
"20054","NR_159161.1",0
"20055","NR_044834.1",0
"20056","NR_152711.1",0
"20057","NR_043307.1",0
"20058","NR_117901.1",0
"20059","NR_147711.1",0
"20060","NR_180585.1",0
"20061","NR_178730.1",0
"20062","NR_109319.1",0
"20063","NR_043310.1",0
"20064","NR_118215.1",0
"20065","NR_043309.1",0
"20066","NR_180844.1",0
"20067","NR_125569.1",0
"20068","NR_148592.1",0
"20069","NR_025770.1",0
"20070","NR_164950.1",0
"20071","NR_173494.1",0
"20072","NR_152044.1",0
"20073","NR_148655.1",0
"20074","NR_180619.1",0
"20075","NR_164946.1",0
"20076","NR_159195.1",0
"20077","NR_149181.1",0
"20078","NR_163610.1",0
"20079","NR_147772.1",0
"20080","NR_126234.1",0
"20081","NR_148806.1",0
"20082","NR_116957.1",0
"20083","NR_043735.1",0
"20084","NR_165010.1",0
"20085","NR_181079.1",0
"20086","NR_171533.1",0
"20087","NR_201853.1",0
"20088","NR_025361.1",0
"20089","NR_044895.1",0
"20090","NR_125707.1",0
"20091","NR_159292.1",0
"20092","NR_151980.1",0
"20093","NR_118145.1",0
"20094","NR_044327.1",0
"20095","NR_044426.1",0
"20096","NR_159918.1",0
"20097","NR_178765.1",0
"20098","NR_197661.1",0
"20099","NR_109036.1",0
"20100","NR_136444.1",0
"20101","NR_153732.1",0
"20102","NR_126265.1",0
"20103","NR_158070.1",0
"20104","NR_175427.1",0
"20105","NR_117044.1",0
"20106","NR_043632.1",0
"20107","NR_189262.1",0
"20108","NR_043515.1",0
"20109","NR_174340.1",0
"20110","NR_044357.1",0
"20111","NR_179332.1",0
"20112","NR_179333.1",0
"20113","NR_136466.1",0
"20114","NR_174341.1",0
"20115","NR_043739.1",0
"20116","NR_044358.1",0
"20117","NR_118903.1",0
"20118","NR_044359.1",0
"20119","NR_113959.1",0
"20120","NR_118904.1",0
"20121","NR_199941.1",0
"20122","NR_199349.1",0
"20123","NR_199279.1",0
"20124","NR_113160.1",0
"20125","NR_025649.1",0
"20126","NR_199352.1",0
"20127","NR_136845.1",0
"20128","NR_044240.1",0
"20129","NR_179008.1",0
"20130","NR_163663.1",0
"20131","NR_137412.1",0
"20132","NR_114390.1",0
"20133","NR_135890.1",0
"20134","NR_180918.1",0
"20135","NR_178788.1",0
"20136","NR_165014.1",0
"20137","NR_041952.1",0
"20138","NR_178382.1",0
"20139","NR_179777.1",0
"20140","NR_181910.1",0
"20141","NR_181915.1",0
"20142","NR_026078.1",0
"20143","NR_113599.1",0
"20144","NR_114471.1",0
"20145","NR_117678.1",0
"20146","NR_036998.1",0
"20147","NR_114793.1",0
"20148","NR_115608.1",0
"20149","NR_180737.1",0
"20150","NR_145644.1",0
"20151","NR_179337.1",0
"20152","NR_181670.1",0
"20153","NR_179595.1",0
"20154","NR_181452.1",0
"20155","NR_181514.1",0
"20156","NR_181810.1",0
"20157","NR_036999.1",0
"20158","NR_115609.1",0
"20159","NR_029319.1",0
"20160","NR_025586.1",0
"20161","NR_178286.1",0
"20162","NR_200031.1",0
"20163","NR_179480.1",0
"20164","NR_181857.1",0
"20165","NR_181728.1",0
"20166","NR_117022.1",0
"20167","NR_040802.1",0
"20168","NR_116700.1",0
"20169","NR_108461.1",0
"20170","NR_136445.1",0
"20171","NR_180743.1",0
"20172","NR_169460.1",0
"20173","NR_037092.1",0
"20174","NR_113600.1",0
"20175","NR_116899.1",0
"20176","NR_181571.1",0
"20177","NR_118125.1",0
"20178","NR_197706.1",0
"20179","NR_116904.1",0
"20180","NR_181017.1",0
"20181","NR_178327.1",0
"20182","NR_181354.1",0
"20183","NR_159101.1",0
"20184","NR_042450.1",0
"20185","NR_199512.1",0
"20186","NR_024950.1",0
"20187","NR_116299.1",0
"20188","NR_179327.1",0
"20189","NR_025103.1",0
"20190","NR_178974.1",0
"20191","NR_156852.1",0
"20192","NR_025550.1",0
"20193","NR_181640.1",0
"20194","NR_036830.1",0
"20195","NR_152639.1",0
"20196","NR_024912.1",0
"20197","NR_042147.1",0
"20198","NR_146827.1",0
"20199","NR_181196.1",0
"20200","NR_044974.1",0
"20201","NR_113581.1",0
"20202","NR_114474.1",0
"20203","NR_116723.1",0
"20204","NR_116763.1",0
"20205","NR_043935.1",0
"20206","NR_112076.1",0
"20207","NR_164626.1",0
"20208","NR_042939.1",0
"20209","NR_114473.1",0
"20210","NR_119340.1",0
"20211","NR_122097.1",0
"20212","NR_026532.1",0
"20213","NR_112070.1",0
"20214","NR_117824.1",0
"20215","NR_201854.1",0
"20216","NR_026533.1",0
"20217","NR_112069.1",0
"20218","NR_114194.1",0
"20219","NR_179201.1",0
"20220","NR_199513.1",0
"20221","NR_137215.1",0
"20222","NR_028985.1",0
"20223","NR_179736.1",0
"20224","NR_037135.1",0
"20225","NR_117826.1",0
"20226","NR_025164.1",0
"20227","NR_104279.1",0
"20228","NR_113855.1",0
"20229","NR_179985.1",0
"20230","NR_044569.1",0
"20231","NR_117552.1",0
"20232","NR_179168.1",0
"20233","NR_043731.1",0
"20234","NR_136501.2",0
"20235","NR_044390.1",0
"20236","NR_136473.1",0
"20237","NR_102854.1",0
"20238","NR_115336.1",0
"20239","NR_180708.1",0
"20240","NR_114911.1",0
"20241","NR_025174.1",0
"20242","NR_179339.1",0
"20243","NR_040798.1",0
"20244","NR_170438.1",0
"20245","NR_043990.1",0
"20246","NR_104838.1",0
"20247","NR_159301.1",0
"20248","NR_043420.1",0
"20249","NR_114476.1",0
"20250","NR_115642.1",0
"20251","NR_115715.1",0
"20252","NR_159318.1",0
"20253","NR_165768.1",0
"20254","NR_197682.1",0
"20255","NR_197684.1",0
"20256","NR_024946.1",0
"20257","NR_112077.1",0
"20258","NR_113578.1",0
"20259","NR_028906.1",0
"20260","NR_117177.1",0
"20261","NR_200032.1",0
"20262","NR_104280.1",0
"20263","NR_113857.1",0
"20264","NR_115610.1",0
"20265","NR_199515.1",0
"20266","NR_181838.1",0
"20267","NR_024928.1",0
"20268","NR_145562.1",0
"20269","NR_179889.1",0
"20270","NR_181729.1",0
"20271","NR_026395.1",0
"20272","NR_178447.1",0
"20273","NR_178772.1",0
"20274","NR_025102.1",0
"20275","NR_135703.1",0
"20276","NR_114957.1",0
"20277","NR_042607.1",0
"20278","NR_181730.1",0
"20279","NR_148763.1",0
"20280","NR_126220.1",0
"20281","NR_199516.1",0
"20282","NR_180103.1",0
"20283","NR_178547.1",0
"20284","NR_165748.1",0
"20285","NR_028801.1",0
"20286","NR_114196.1",0
"20287","NR_178637.1",0
"20288","NR_181014.1",0
"20289","NR_040992.1",0
"20290","NR_114192.1",0
"20291","NR_024918.1",0
"20292","NR_169366.1",0
"20293","NR_025226.1",0
"20294","NR_114197.1",0
"20295","NR_180457.1",0
"20296","NR_180497.1",0
"20297","NR_178481.1",0
"20298","NR_181570.1",0
"20299","NR_028929.1",0
"20300","NR_179315.1",0
"20301","NR_041702.1",0
"20302","NR_117756.1",0
"20303","NR_121733.1",0
"20304","NR_025228.1",0
"20305","NR_178854.1",0
"20306","NR_178288.1",0
"20307","NR_118155.1",0
"20308","NR_156986.1",0
"20309","NR_179365.1",0
"20310","NR_178446.1",0
"20311","NR_179898.1",0
"20312","NR_179103.1",0
"20313","NR_179728.1",0
"20314","NR_180260.1",0
"20315","NR_024901.1",0
"20316","NR_029042.2",0
"20317","NR_117838.1",0
"20318","NR_181474.1",0
"20319","NR_024704.1",0
"20320","NR_042199.1",0
"20321","NR_029103.1",0
"20322","NR_037134.1",0
"20323","NR_109470.1",0
"20324","NR_114215.1",0
"20325","NR_200030.1",0
"20326","NR_199517.1",0
"20327","NR_024902.1",0
"20328","NR_114216.1",0
"20329","NR_179084.1",0
"20330","NR_171510.1",0
"20331","NR_027230.1",0
"20332","NR_043195.1",0
"20333","NR_112072.1",0
"20334","NR_117821.1",0
"20335","NR_041592.1",0
"20336","NR_117186.1",0
"20337","NR_178340.1",0
"20338","NR_179398.1",0
"20339","NR_134793.1",0
"20340","NR_028826.1",0
"20341","NR_178225.1",0
"20342","NR_178423.1",0
"20343","NR_178761.1",0
"20344","NR_025587.1",0
"20345","NR_024927.1",0
"20346","NR_114223.1",0
"20347","NR_042543.1",0
"20348","NR_024910.1",0
"20349","NR_112073.1",0
"20350","NR_114224.1",0
"20351","NR_118537.1",0
"20352","NR_042542.1",0
"20353","NR_043314.1",0
"20354","NR_024924.1",0
"20355","NR_043422.1",0
"20356","NR_114225.1",0
"20357","NR_179482.1",0
"20358","NR_119225.1",0
"20359","NR_179451.1",0
"20360","NR_181715.1",0
"20361","NR_179483.1",0
"20362","NR_178930.1",0
"20363","NR_180597.1",0
"20364","NR_042435.1",0
"20365","NR_113601.1",0
"20366","NR_114975.1",0
"20367","NR_115611.1",0
"20368","NR_133020.1",0
"20369","NR_115874.1",0
"20370","NR_181924.1",0
"20371","NR_024909.1",0
"20372","NR_133023.1",0
"20373","NR_178287.1",0
"20374","NR_025881.1",0
"20375","NR_042191.1",0
"20376","NR_114041.1",0
"20377","NR_115005.1",0
"20378","NR_117269.1",0
"20379","NR_180078.1",0
"20380","NR_197735.1",0
"20381","NR_029050.1",0
"20382","NR_181427.1",0
"20383","NR_044209.1",0
"20384","NR_178976.1",0
"20385","NR_040859.1",0
"20386","NR_104278.1",0
"20387","NR_113856.1",0
"20388","NR_178975.1",0
"20389","NR_042451.1",0
"20390","NR_179596.1",0
"20391","NR_179384.1",0
"20392","NR_181536.1",0
"20393","NR_169429.1",0
"20394","NR_179314.1",0
"20395","NR_024662.1",0
"20396","NR_114226.1",0
"20397","NR_043730.1",0
"20398","NR_148798.1",0
"20399","NR_181265.1",0
"20400","NR_179172.1",0
"20401","NR_178291.1",0
"20402","NR_132724.1",0
"20403","NR_114749.1",0
"20404","NR_025588.1",0
"20405","NR_028619.1",0
"20406","NR_043424.1",0
"20407","NR_113651.1",0
"20408","NR_114479.1",0
"20409","NR_114794.1",0
"20410","NR_169411.1",0
"20411","NR_181080.1",0
"20412","NR_157777.1",0
"20413","NR_042541.1",0
"20414","NR_199518.1",0
"20415","NR_180517.1",0
"20416","NR_029063.1",0
"20417","NR_024911.1",0
"20418","NR_112074.1",0
"20419","NR_181703.1",0
"20420","NR_180755.1",0
"20421","NR_029051.1",0
"20422","NR_116905.1",0
"20423","NR_178451.1",0
"20424","NR_179392.1",0
"20425","NR_024707.1",0
"20426","NR_117822.1",0
"20427","NR_181449.1",0
"20428","NR_181676.1",0
"20429","NR_178783.1",0
"20430","NR_043174.1",0
"20431","NR_199519.1",0
"20432","NR_149822.1",0
"20433","NR_178366.1",0
"20434","NR_179597.1",0
"20435","NR_180102.1",0
"20436","NR_148251.1",0
"20437","NR_156815.1",0
"20438","NR_042392.1",0
"20439","NR_134794.1",0
"20440","NR_148295.1",0
"20441","NR_181891.1",0
"20442","NR_178482.1",0
"20443","NR_199520.1",0
"20444","NR_201855.1",0
"20445","NR_197749.1",0
"20446","NR_043425.1",0
"20447","NR_113583.1",0
"20448","NR_043716.1",0
"20449","NR_114480.1",0
"20450","NR_115612.1",0
"20451","NR_117820.1",0
"20452","NR_116651.1",0
"20453","NR_036909.1",0
"20454","NR_116172.1",0
"20455","NR_024951.1",0
"20456","NR_179676.1",0
"20457","NR_179700.1",0
"20458","NR_179382.1",0
"20459","NR_041799.1",0
"20460","NR_114227.1",0
"20461","NR_114481.1",0
"20462","NR_114795.1",0
"20463","NR_115613.1",0
"20464","NR_117823.1",0
"20465","NR_025549.1",0
"20466","NR_152710.1",0
"20467","NR_201856.1",0
"20468","NR_025227.1",0
"20469","NR_181197.1",0
"20470","NR_181875.1",0
"20471","NR_041953.1",0
"20472","NR_028706.1",0
"20473","NR_112075.1",0
"20474","NR_149823.1",0
"20475","NR_201857.1",0
"20476","NR_180948.1",0
"20477","NR_042764.1",0
"20478","NR_114482.1",0
"20479","NR_117825.1",0
"20480","NR_201858.1",0
"20481","NR_178289.1",0
"20482","NR_043313.1",0
"20483","NR_157778.1",0
"20484","NR_178290.1",0
"20485","NR_148764.1",0
"20486","NR_180878.1",0
"20487","NR_178342.1",0
"20488","NR_181528.1",0
"20489","NR_180550.1",0
"20490","NR_181890.1",0
"20491","NR_181873.1",0
"20492","NR_180167.1",0
"20493","NR_044580.1",0
"20494","NR_175547.1",0
"20495","NR_116817.1",0
"20496","NR_043742.1",0
"20497","NR_104777.1",0
"20498","NR_114443.1",0
"20499","NR_029019.1",0
"20500","NR_042000.1",0
"20501","NR_117429.1",0
"20502","NR_119240.1",0
"20503","NR_044092.1",0
"20504","NR_115248.1",0
"20505","NR_108394.1",0
"20506","NR_109460.1",0
"20507","NR_104539.1",0
"20508","NR_029323.1",0
"20509","NR_104796.1",0
"20510","NR_114442.1",0
"20511","NR_042001.1",0
"20512","NR_116510.1",0
"20513","NR_112962.1",0
"20514","NR_108389.1",0
"20515","NR_029008.1",0
"20516","NR_180780.1",0
"20517","NR_181357.1",0
"20518","NR_025213.1",0
"20519","NR_042002.1",0
"20520","NR_116509.1",0
"20521","NR_119078.1",0
"20522","NR_126222.1",0
"20523","NR_178824.1",0
"20524","NR_042850.1",0
"20525","NR_074465.1",0
"20526","NR_044000.1",0
"20527","NR_116816.1",0
"20528","NR_042004.1",0
"20529","NR_116193.1",0
"20530","NR_119239.1",0
"20531","NR_119297.1",0
"20532","NR_126236.1",0
"20533","NR_108504.1",0
"20534","NR_042003.1",0
"20535","NR_117430.1",0
"20536","NR_119076.1",0
"20537","NR_112990.1",0
"20538","NR_025384.1",0
"20539","NR_126235.1",0
"20540","NR_108391.1",0
"20541","NR_179697.1",0
"20542","NR_179146.1",0
"20543","NR_112989.1",0
"20544","NR_109637.1",0
"20545","NR_145563.1",0
"20546","NR_157710.1",0
"20547","NR_044822.1",0
"20548","NR_180166.1",0
"20549","NR_043737.1",0
"20550","NR_104540.1",0
"20551","NR_042005.1",0
"20552","NR_119104.1",0
"20553","NR_181317.1",0
"20554","NR_156947.1",0
"20555","NR_117495.1",0
"20556","NR_126244.1",0
"20557","NR_042006.1",0
"20558","NR_116060.1",0
"20559","NR_119077.1",0
"20560","NR_118632.1",0
"20561","NR_108393.1",0
"20562","NR_117801.1",0
"20563","NR_163618.1",0
"20564","NR_104698.1",0
"20565","NR_025367.1",0
"20566","NR_199521.1",0
"20567","NR_029324.1",0
"20568","NR_041993.1",0
"20569","NR_157703.1",0
"20570","NR_116061.1",0
"20571","NR_118886.1",0
"20572","NR_164940.1",0
"20573","NR_104541.1",0
"20574","NR_044562.1",0
"20575","NR_114444.1",0
"20576","NR_108411.2",0
"20577","NR_109503.1",0
"20578","NR_041999.1",0
"20579","NR_114441.1",0
"20580","NR_115630.1",0
"20581","NR_028805.1",0
"20582","NR_181047.1",0
"20583","NR_178744.1",0
"20584","NR_134107.1",0
"20585","NR_136446.1",0
"20586","NR_029107.1",0
"20587","NR_115899.1",0
"20588","NR_181776.1",0
"20589","NR_159319.1",0
"20590","NR_043969.1",0
"20591","NR_043797.1",0
"20592","NR_116369.1",0
"20593","NR_180499.1",0
"20594","NR_174321.1",0
"20595","NR_165006.1",0
"20596","NR_181243.1",0
"20597","NR_133829.1",0
"20598","NR_133830.1",0
"20599","NR_113879.1",0
"20600","NR_025535.1",0
"20601","NR_074586.1",0
"20602","NR_043888.1",0
"20603","NR_181898.1",0
"20604","NR_117639.1",0
"20605","NR_177907.1",0
"20606","NR_159159.1",0
"20607","NR_179887.1",0
"20608","NR_179046.1",0
"20609","NR_181149.1",0
"20610","NR_173659.1",0
"20611","NR_144598.1",0
"20612","NR_112097.1",0
"20613","NR_180819.1",0
"20614","NR_178272.1",0
"20615","NR_133842.1",0
"20616","NR_133843.1",0
"20617","NR_125632.1",0
"20618","NR_145875.1",0
"20619","NR_117850.1",0
"20620","NR_108300.1",0
"20621","NR_108680.1",0
"20622","NR_043446.1",0
"20623","NR_113810.1",0
"20624","NR_157006.1",0
"20625","NR_180364.1",0
"20626","NR_109461.1",0
"20627","NR_108842.1",0
"20628","NR_042216.1",0
"20629","NR_044574.1",0
"20630","NR_145909.1",0
"20631","NR_149295.1",0
"20632","NR_181071.1",0
"20633","NR_028983.1",0
"20634","NR_151932.1",0
"20635","NR_043932.1",0
"20636","NR_180119.1",0
"20637","NR_148254.1",0
"20638","NR_180029.1",0
"20639","NR_179661.1",0
"20640","NR_134143.1",0
"20641","NR_118047.1",0
"20642","NR_116573.1",0
"20643","NR_135874.1",0
"20644","NR_041595.1",0
"20645","NR_126239.1",0
"20646","NR_178596.1",0
"20647","NR_179092.1",0
"20648","NR_175454.1",0
"20649","NR_175512.1",0
"20650","NR_044438.1",0
"20651","NR_171399.1",0
"20652","NR_171493.1",0
"20653","NR_180792.1",0
"20654","NR_151976.1",0
"20655","NR_116611.1",0
"20656","NR_179672.1",0
"20657","NR_180063.1",0
"20658","NR_174216.1",0
"20659","NR_174215.1",0
"20660","NR_133903.1",0
"20661","NR_026201.1",0
"20662","NR_029205.1",0
"20663","NR_027542.1",0
"20664","NR_074951.1",0
"20665","NR_025969.1",0
"20666","NR_117753.1",0
"20667","NR_024751.1",0
"20668","NR_074833.1",0
"20669","NR_156990.1",0
"20670","NR_157785.1",0
"20671","NR_041040.1",0
"20672","NR_113916.1",0
"20673","NR_118255.1",0
"20674","NR_029112.1",0
"20675","NR_113946.1",0
"20676","NR_041917.1",0
"20677","NR_041391.1",0
"20678","NR_134144.1",0
"20679","NR_044225.1",0
"20680","NR_180934.1",0
"20681","NR_181504.1",0
"20682","NR_025306.1",0
"20683","NR_113970.1",0
"20684","NR_042973.1",0
"20685","NR_113984.1",0
"20686","NR_043614.1",0
"20687","NR_134145.1",0
"20688","NR_153726.1",0
"20689","NR_178763.1",0
"20690","NR_116834.1",0
"20691","NR_116019.1",0
"20692","NR_024660.1",0
"20693","NR_113972.1",0
"20694","NR_132712.1",0
"20695","NR_043110.1",0
"20696","NR_043070.1",0
"20697","NR_042972.1",0
"20698","NR_113985.1",0
"20699","NR_025105.1",0
"20700","NR_113973.1",0
"20701","NR_157000.1",0
"20702","NR_044293.1",0
"20703","NR_137263.1",0
"20704","NR_042580.1",0
"20705","NR_043276.1",0
"20706","NR_025198.1",0
"20707","NR_113974.1",0
"20708","NR_180192.1",0
"20709","NR_126229.1",0
"20710","NR_043812.1",0
"20711","NR_112187.1",0
"20712","NR_151909.1",0
"20713","NR_173488.1",0
"20714","NR_173486.1",0
"20715","NR_173487.1",0
"20716","NR_042997.1",0
"20717","NR_180750.1",0
"20718","NR_042709.1",0
"20719","NR_118970.1",0
"20720","NR_159144.1",0
"20721","NR_199522.1",0
"20722","NR_025409.1",0
"20723","NR_025408.1",0
"20724","NR_137244.1",0
"20725","NR_180209.1",0
"20726","NR_116520.1",0
"20727","NR_025798.1",0
"20728","NR_042206.1",0
"20729","NR_043140.1",0
"20730","NR_042907.1",0
"20731","NR_075054.1",0
"20732","NR_027204.1",0
"20733","NR_043225.1",0
"20734","NR_043057.1",0
"20735","NR_134796.1",0
"20736","NR_181579.1",0
"20737","NR_043079.1",0
"20738","NR_075055.1",0
"20739","NR_028966.1",0
"20740","NR_118025.1",0
"20741","NR_148330.1",0
"20742","NR_025531.1",0
"20743","NR_042222.1",0
"20744","NR_118814.1",0
"20745","NR_041688.1",0
"20746","NR_148850.1",0
"20747","NR_042076.1",0
"20748","NR_181578.1",0
"20749","NR_113805.1",0
"20750","NR_114798.1",0
"20751","NR_118027.1",0
"20752","NR_118808.1",0
"20753","NR_025205.1",0
"20754","NR_025532.1",0
"20755","NR_044602.1",0
"20756","NR_027225.1",0
"20757","NR_114669.1",0
"20758","NR_043141.1",0
"20759","NR_028948.1",0
"20760","NR_024806.1",0
"20761","NR_027187.1",0
"20762","NR_114238.1",0
"20763","NR_178257.1",0
"20764","NR_157988.1",0
"20765","NR_114038.1",0
"20766","NR_118815.1",0
"20767","NR_157989.1",0
"20768","NR_112807.1",0
"20769","NR_153729.1",0
"20770","NR_025458.1",0
"20771","NR_028918.1",0
"20772","NR_104882.1",0
"20773","NR_117631.1",0
"20774","NR_117632.1",0
"20775","NR_117633.1",0
"20776","NR_117634.1",0
"20777","NR_028974.1",0
"20778","NR_118026.1",0
"20779","NR_180004.1",0
"20780","NR_117833.1",0
"20781","NR_025457.1",0
"20782","NR_042166.1",0
"20783","NR_042221.1",0
"20784","NR_118813.1",0
"20785","NR_042205.1",0
"20786","NR_134146.1",0
"20787","NR_149277.1",0
"20788","NR_180905.1",0
"20789","NR_104970.1",0
"20790","NR_117200.1",0
"20791","NR_108506.1",0
"20792","NR_112778.1",0
"20793","NR_180945.1",0
"20794","NR_147724.1",0
"20795","NR_134147.1",0
"20796","NR_108235.1",0
"20797","NR_153694.1",0
"20798","NR_147723.1",0
"20799","NR_044410.1",0
"20800","NR_027586.1",0
"20801","NR_074147.1",0
"20802","NR_028854.1",0
"20803","NR_133831.1",0
"20804","NR_158041.1",0
"20805","NR_178796.1",0
"20806","NR_178939.1",0
"20807","NR_156136.1",0
"20808","NR_041676.1",0
"20809","NR_114267.1",0
"20810","NR_201859.1",0
"20811","NR_201860.1",0
"20812","NR_026436.1",0
"20813","NR_156934.1",0
"20814","NR_041604.1",0
"20815","NR_028821.1",0
"20816","NR_116830.1",0
"20817","NR_040949.1",0
"20818","NR_041654.1",0
"20819","NR_044797.1",0
"20820","NR_074862.1",0
"20821","NR_041603.1",0
"20822","NR_028003.1",0
"20823","NR_041605.1",0
"20824","NR_036817.1",0
"20825","NR_114229.1",0
"20826","NR_041606.1",0
"20827","NR_025506.1",0
"20828","NR_178826.1",0
"20829","NR_029190.1",0
"20830","NR_109097.1",0
"20831","NR_178672.1",0
"20832","NR_147731.1",0
"20833","NR_043453.1",0
"20834","NR_133832.1",0
"20835","NR_197664.1",0
"20836","NR_159188.1",0
"20837","NR_133833.1",0
"20838","NR_113052.1",0
"20839","NR_181432.1",0
"20840","NR_180601.1",0
"20841","NR_179900.1",0
"20842","NR_159128.1",0
"20843","NR_173674.1",0
"20844","NR_173672.1",0
"20845","NR_152693.1",0
"20846","NR_024694.1",0
"20847","NR_136477.1",0
"20848","NR_125494.1",0
"20849","NR_176534.1",0
"20850","NR_133834.1",0
"20851","NR_158034.1",0
"20852","NR_178774.1",0
"20853","NR_043906.1",0
"20854","NR_201659.1",0
"20855","NR_172592.1",0
"20856","NR_172593.1",0
"20857","NR_179331.1",0
"20858","NR_146844.1",0
"20859","NR_180400.1",0
"20860","NR_043129.1",0
"20861","NR_135698.1",0
"20862","NR_180177.1",0
"20863","NR_179831.1",0
"20864","NR_157616.1",0
"20865","NR_191015.1",0
"20866","NR_177908.1",0
"20867","NR_177909.1",0
"20868","NR_172607.1",0
"20869","NR_177910.1",0
"20870","NR_172608.1",0
"20871","NR_191016.1",0
"20872","NR_177911.1",0
"20873","NR_177912.1",0
"20874","NR_177913.1",0
"20875","NR_176557.1",0
"20876","NR_179581.1",0
"20877","NR_044461.1",0
"20878","NR_113185.1",0
"20879","NR_180809.1",0
"20880","NR_133835.1",0
"20881","NR_102764.2",0
"20882","NG_041958.1",0
"20883","NR_028921.1",0
"20884","NR_102989.2",0
"20885","NG_041961.1",0
"20886","NR_074360.1",0
"20887","NR_040922.1",0
"20888","NG_046384.1",0
"20889","NR_134837.2",0
"20890","NR_156961.1",0
"20891","NR_118661.1",0
"20892","NR_074372.1",0
"20893","NR_112034.2",0
"20894","NG_041954.1",0
"20895","NG_042067.1",0
"20896","NR_102765.2",0
"20897","NR_112094.1",0
"20898","NR_040935.3",0
"20899","NR_102766.2",0
"20900","NG_041951.1",0
"20901","NG_041957.1",0
"20902","NR_112158.1",0
"20903","NR_115145.1",0
"20904","NR_113294.1",0
"20905","NR_074375.1",0
"20906","NR_029053.1",0
"20907","NR_029054.1",0
"20908","NR_074358.1",0
"20909","NR_115653.1",0
"20910","NR_151878.1",0
"20911","NR_104875.1",0
"20912","NR_102853.1",0
"20913","NR_116412.1",0
"20914","NR_104986.1",0
"20915","NR_118539.1",0
"20916","NR_104987.1",0
"20917","NR_151959.1",0
"20918","NR_025933.1",0
"20919","NR_189198.1",0
"20920","NR_102985.1",0
"20921","NR_119234.1",0
"20922","NR_147733.1",0
"20923","NR_043948.1",0
"20924","NR_181694.1",0
"20925","NR_180702.1",0
"20926","NR_181831.1",0
"20927","NR_159169.1",0
"20928","NR_025789.1",0
"20929","NR_173677.1",0
"20930","NR_181825.1",0
"20931","NR_028741.1",0
"20932","NR_025245.1",0
"20933","NR_201861.1",0
"20934","NR_025818.1",0
"20935","NR_181823.1",0
"20936","NR_181835.1",0
"20937","NR_181834.1",0
"20938","NR_201862.1",0
"20939","NR_180294.1",0
"20940","NR_181822.1",0
"20941","NR_116764.1",0
"20942","NR_134693.1",0
"20943","NR_181793.1",0
"20944","NR_181832.1",0
"20945","NR_117936.1",0
"20946","NR_181826.1",0
"20947","NR_199523.1",0
"20948","NR_181830.1",0
"20949","NR_181827.1",0
"20950","NR_181829.1",0
"20951","NR_137340.1",0
"20952","NR_025817.1",0
